Twitter Link,Who Tweeted It,Followers (tw),Likes (tw),Retweets,Facebook Link,Followers (fb),Likes (fb),Shares (fb),Comments (fb),Instagram Link,Followers (ig),Likes (ig),Comments (ig),Video Views (ig),Error Link,Error Message
https://twitter.com/ShawnJohnson/status/804370878599430144,ShawnJohnson,482799,75,5
 , , , , ,https://www.facebook.com/aimeefullersnow/,76494
 , , , , ,https://www.facebook.com/jeb.corliss/?fref=ts,372708
https://twitter.com/highsteph/status/804000988604399616,highsteph,13303,7,0
https://twitter.com/jimkchin/status/806134951926067200,jimkchin,33730,25,7
 , , , , ,https://www.facebook.com/brandonmikesell23/photos/a.841942249259190.1073741828.839057202881028/1144637245656354/?type=3&theater,2749,7,0,1
 , , , , ,https://www.facebook.com/Jamieandersonsnow/photos/a.211038416173.137482.208209591173/10153945604136174/?type=3&theater,168584,679,3,8
